country_code,indicator_code,year,value
KZ,SP.DYN.IMRT.IN,1977,66.5
KZ,SP.DYN.IMRT.IN,1976,67.7
KZ,SP.DYN.IMRT.IN,1975,69.1
KZ,SP.DYN.IMRT.IN,1974,70.7
KZ,SP.DYN.IMRT.IN,1973,72.5
KZ,SP.DYN.IMRT.IN,1972,74.3
KZ,SP.DYN.IMRT.IN,1971,76.3
KE,SP.DYN.IMRT.IN,2023,34.7
KE,SP.DYN.IMRT.IN,2022,35.5
KE,SP.DYN.IMRT.IN,2021,36.0
KE,SP.DYN.IMRT.IN,2020,36.5
KE,SP.DYN.IMRT.IN,2019,37.0
KE,SP.DYN.IMRT.IN,2018,37.5
KE,SP.DYN.IMRT.IN,2017,38.2
KE,SP.DYN.IMRT.IN,2016,38.4
KE,SP.DYN.IMRT.IN,2015,38.9
KE,SP.DYN.IMRT.IN,2014,40.0
KE,SP.DYN.IMRT.IN,2013,40.7
KE,SP.DYN.IMRT.IN,2012,41.1
KE,SP.DYN.IMRT.IN,2011,41.0
KE,SP.DYN.IMRT.IN,2010,41.5
KE,SP.DYN.IMRT.IN,2009,42.1
KE,SP.DYN.IMRT.IN,2008,42.6
KE,SP.DYN.IMRT.IN,2007,45.0
KE,SP.DYN.IMRT.IN,2006,47.0
KE,SP.DYN.IMRT.IN,2005,49.5
KE,SP.DYN.IMRT.IN,2004,52.6
KE,SP.DYN.IMRT.IN,2003,55.5
KE,SP.DYN.IMRT.IN,2002,58.3
KE,SP.DYN.IMRT.IN,2001,61.2
KE,SP.DYN.IMRT.IN,2000,63.7
KE,SP.DYN.IMRT.IN,1999,66.0
KE,SP.DYN.IMRT.IN,1998,67.7
KE,SP.DYN.IMRT.IN,1997,69.1
KE,SP.DYN.IMRT.IN,1996,70.2
KE,SP.DYN.IMRT.IN,1995,70.9
KE,SP.DYN.IMRT.IN,1994,71.3
KE,SP.DYN.IMRT.IN,1993,71.2
KE,SP.DYN.IMRT.IN,1992,70.4
KE,SP.DYN.IMRT.IN,1991,69.1
KE,SP.DYN.IMRT.IN,1990,67.5
KE,SP.DYN.IMRT.IN,1989,65.8
KE,SP.DYN.IMRT.IN,1988,64.3
KE,SP.DYN.IMRT.IN,1987,63.3
KE,SP.DYN.IMRT.IN,1986,62.9
KE,SP.DYN.IMRT.IN,1985,63.0
KE,SP.DYN.IMRT.IN,1984,63.5
KE,SP.DYN.IMRT.IN,1983,64.4
KE,SP.DYN.IMRT.IN,1982,65.7
KE,SP.DYN.IMRT.IN,1981,67.1
KE,SP.DYN.IMRT.IN,1980,68.8
KE,SP.DYN.IMRT.IN,1979,70.5
KE,SP.DYN.IMRT.IN,1978,72.5
KE,SP.DYN.IMRT.IN,1977,74.6
KE,SP.DYN.IMRT.IN,1976,76.6
KE,SP.DYN.IMRT.IN,1975,78.7
KE,SP.DYN.IMRT.IN,1974,80.6
KE,SP.DYN.IMRT.IN,1973,82.5
KE,SP.DYN.IMRT.IN,1972,84.3
KE,SP.DYN.IMRT.IN,1971,86.0
KE,SP.DYN.IMRT.IN,1970,87.6
KE,SP.DYN.IMRT.IN,1969,89.2
KE,SP.DYN.IMRT.IN,1968,90.8
KE,SP.DYN.IMRT.IN,1967,92.4
KE,SP.DYN.IMRT.IN,1966,94.0
KE,SP.DYN.IMRT.IN,1965,95.7
KE,SP.DYN.IMRT.IN,1964,97.9
KE,SP.DYN.IMRT.IN,1963,100.7
KE,SP.DYN.IMRT.IN,1962,104.1
KE,SP.DYN.IMRT.IN,1961,108.1
KE,SP.DYN.IMRT.IN,1960,112.7
KI,SP.DYN.IMRT.IN,2023,39.8
KI,SP.DYN.IMRT.IN,2022,40.7
KI,SP.DYN.IMRT.IN,2021,41.6
KI,SP.DYN.IMRT.IN,2020,42.3
KI,SP.DYN.IMRT.IN,2019,42.9
KI,SP.DYN.IMRT.IN,2018,43.2
KI,SP.DYN.IMRT.IN,2017,43.2
KI,SP.DYN.IMRT.IN,2016,42.9
KI,SP.DYN.IMRT.IN,2015,42.6
KI,SP.DYN.IMRT.IN,2014,42.2
KI,SP.DYN.IMRT.IN,2013,42.0
KI,SP.DYN.IMRT.IN,2012,41.9
KI,SP.DYN.IMRT.IN,2011,42.0
KI,SP.DYN.IMRT.IN,2010,42.3
KI,SP.DYN.IMRT.IN,2009,42.7
KI,SP.DYN.IMRT.IN,2008,43.2
KI,SP.DYN.IMRT.IN,2007,43.6
KI,SP.DYN.IMRT.IN,2006,44.1
KI,SP.DYN.IMRT.IN,2005,44.5
KI,SP.DYN.IMRT.IN,2004,45.0
KI,SP.DYN.IMRT.IN,2003,45.6
KI,SP.DYN.IMRT.IN,2002,46.6
KI,SP.DYN.IMRT.IN,2001,47.8
KI,SP.DYN.IMRT.IN,2000,49.2
KI,SP.DYN.IMRT.IN,1999,50.8
KI,SP.DYN.IMRT.IN,1998,52.5
KI,SP.DYN.IMRT.IN,1997,54.1
KI,SP.DYN.IMRT.IN,1996,55.8
KI,SP.DYN.IMRT.IN,1995,57.5
KI,SP.DYN.IMRT.IN,1994,59.4
KI,SP.DYN.IMRT.IN,1993,61.5
KI,SP.DYN.IMRT.IN,1992,63.8
KI,SP.DYN.IMRT.IN,1991,66.4
KI,SP.DYN.IMRT.IN,1990,69.2
KI,SP.DYN.IMRT.IN,1989,72.1
KI,SP.DYN.IMRT.IN,1988,75.0
KI,SP.DYN.IMRT.IN,1987,77.7
KI,SP.DYN.IMRT.IN,1986,80.2
KI,SP.DYN.IMRT.IN,1985,82.3
KI,SP.DYN.IMRT.IN,1984,84.2
KI,SP.DYN.IMRT.IN,1983,85.8
KI,SP.DYN.IMRT.IN,1982,87.4
KI,SP.DYN.IMRT.IN,1981,88.7
KI,SP.DYN.IMRT.IN,1980,89.8
KI,SP.DYN.IMRT.IN,1979,90.8
KI,SP.DYN.IMRT.IN,1978,91.6
KI,SP.DYN.IMRT.IN,1977,92.3
KI,SP.DYN.IMRT.IN,1976,93.0
KI,SP.DYN.IMRT.IN,1975,93.8
KI,SP.DYN.IMRT.IN,1974,95.1
KI,SP.DYN.IMRT.IN,1973,96.6
KI,SP.DYN.IMRT.IN,1972,98.8
KI,SP.DYN.IMRT.IN,1971,101.6
KI,SP.DYN.IMRT.IN,1970,104.9
KI,SP.DYN.IMRT.IN,1969,108.4
KI,SP.DYN.IMRT.IN,1968,112.3
KI,SP.DYN.IMRT.IN,1967,116.6
KI,SP.DYN.IMRT.IN,1966,121.0
KI,SP.DYN.IMRT.IN,1965,125.4
KI,SP.DYN.IMRT.IN,1964,129.9
KI,SP.DYN.IMRT.IN,1963,134.2
KI,SP.DYN.IMRT.IN,1962,138.3
KI,SP.DYN.IMRT.IN,1961,142.0
KI,SP.DYN.IMRT.IN,1960,145.1
KP,SP.DYN.IMRT.IN,2023,14.5
KP,SP.DYN.IMRT.IN,2022,14.3
KP,SP.DYN.IMRT.IN,2021,14.1
KP,SP.DYN.IMRT.IN,2020,14.1
KP,SP.DYN.IMRT.IN,2019,14.3
KP,SP.DYN.IMRT.IN,2018,14.8
KP,SP.DYN.IMRT.IN,2017,15.4
KP,SP.DYN.IMRT.IN,2016,16.5
KP,SP.DYN.IMRT.IN,2015,17.2
KP,SP.DYN.IMRT.IN,2014,18.2
KP,SP.DYN.IMRT.IN,2013,19.3
KP,SP.DYN.IMRT.IN,2012,20.6
KP,SP.DYN.IMRT.IN,2011,21.7
KP,SP.DYN.IMRT.IN,2010,22.9
KP,SP.DYN.IMRT.IN,2009,23.9
KP,SP.DYN.IMRT.IN,2008,24.7
KP,SP.DYN.IMRT.IN,2007,25.6
KP,SP.DYN.IMRT.IN,2006,25.9
KP,SP.DYN.IMRT.IN,2005,26.3
KP,SP.DYN.IMRT.IN,2004,26.8
KP,SP.DYN.IMRT.IN,2003,27.3
KP,SP.DYN.IMRT.IN,2002,57.7
KP,SP.DYN.IMRT.IN,2001,58.6
KP,SP.DYN.IMRT.IN,2000,59.4
KP,SP.DYN.IMRT.IN,1999,60.4
KP,SP.DYN.IMRT.IN,1998,61.4
KP,SP.DYN.IMRT.IN,1997,62.3
KP,SP.DYN.IMRT.IN,1996,63.4
KP,SP.DYN.IMRT.IN,1995,64.3
KP,SP.DYN.IMRT.IN,1994,33.3
KP,SP.DYN.IMRT.IN,1993,33.4
KP,SP.DYN.IMRT.IN,1992,33.2
KP,SP.DYN.IMRT.IN,1991,32.7
KP,SP.DYN.IMRT.IN,1990,32.0
KP,SP.DYN.IMRT.IN,1989,31.0
KP,SP.DYN.IMRT.IN,1988,30.2
KP,SP.DYN.IMRT.IN,1987,29.6
KP,SP.DYN.IMRT.IN,1986,29.0
KP,SP.DYN.IMRT.IN,1985,29.0
KP,SP.DYN.IMRT.IN,1984,29.3
KP,SP.DYN.IMRT.IN,1983,29.9
KP,SP.DYN.IMRT.IN,1982,30.7
KP,SP.DYN.IMRT.IN,1981,31.8
KP,SP.DYN.IMRT.IN,1980,33.0
KP,SP.DYN.IMRT.IN,1979,34.3
KP,SP.DYN.IMRT.IN,1978,35.7
KP,SP.DYN.IMRT.IN,1977,37.3
KP,SP.DYN.IMRT.IN,1976,38.9
KP,SP.DYN.IMRT.IN,1975,40.7
KP,SP.DYN.IMRT.IN,1974,42.7
KP,SP.DYN.IMRT.IN,1973,44.8
KP,SP.DYN.IMRT.IN,1972,47.2
KP,SP.DYN.IMRT.IN,1971,49.8
KP,SP.DYN.IMRT.IN,1970,52.6
KP,SP.DYN.IMRT.IN,1969,55.7
KP,SP.DYN.IMRT.IN,1968,58.9
KP,SP.DYN.IMRT.IN,1967,62.3
KP,SP.DYN.IMRT.IN,1966,65.6
KP,SP.DYN.IMRT.IN,1965,68.7
KP,SP.DYN.IMRT.IN,1964,71.7
KP,SP.DYN.IMRT.IN,1963,74.4
KP,SP.DYN.IMRT.IN,1962,76.9
KP,SP.DYN.IMRT.IN,1961,79.3
KP,SP.DYN.IMRT.IN,1960,81.8
KR,SP.DYN.IMRT.IN,2023,2.4
KR,SP.DYN.IMRT.IN,2022,2.4
KR,SP.DYN.IMRT.IN,2021,2.5
KR,SP.DYN.IMRT.IN,2020,2.5
KR,SP.DYN.IMRT.IN,2019,2.6
KR,SP.DYN.IMRT.IN,2018,2.6
KR,SP.DYN.IMRT.IN,2017,2.7
KR,SP.DYN.IMRT.IN,2016,2.8
KR,SP.DYN.IMRT.IN,2015,2.9
KR,SP.DYN.IMRT.IN,2014,2.9
KR,SP.DYN.IMRT.IN,2013,3.0
KR,SP.DYN.IMRT.IN,2012,3.1
KR,SP.DYN.IMRT.IN,2011,3.2
KR,SP.DYN.IMRT.IN,2010,3.3
KR,SP.DYN.IMRT.IN,2009,3.4
KR,SP.DYN.IMRT.IN,2008,3.6
KR,SP.DYN.IMRT.IN,2007,3.8
KR,SP.DYN.IMRT.IN,2006,4.1
KR,SP.DYN.IMRT.IN,2005,4.3
KR,SP.DYN.IMRT.IN,2004,4.7
KR,SP.DYN.IMRT.IN,2003,4.9
KR,SP.DYN.IMRT.IN,2002,5.2
KR,SP.DYN.IMRT.IN,2001,5.5
KR,SP.DYN.IMRT.IN,2000,5.8
KR,SP.DYN.IMRT.IN,1999,6.1
KR,SP.DYN.IMRT.IN,1998,6.5
KR,SP.DYN.IMRT.IN,1997,7.0
KR,SP.DYN.IMRT.IN,1996,7.5
KR,SP.DYN.IMRT.IN,1995,8.1
KR,SP.DYN.IMRT.IN,1994,8.7
KR,SP.DYN.IMRT.IN,1993,9.4
KR,SP.DYN.IMRT.IN,1992,10.2
KR,SP.DYN.IMRT.IN,1991,11.1
KR,SP.DYN.IMRT.IN,1990,12.0
KR,SP.DYN.IMRT.IN,1989,13.1
KR,SP.DYN.IMRT.IN,1988,14.3
KR,SP.DYN.IMRT.IN,1987,15.7
KR,SP.DYN.IMRT.IN,1986,17.2
KR,SP.DYN.IMRT.IN,1985,18.9
KR,SP.DYN.IMRT.IN,1984,20.6
KR,SP.DYN.IMRT.IN,1983,22.5
KR,SP.DYN.IMRT.IN,1982,24.3
KR,SP.DYN.IMRT.IN,1981,26.1
KR,SP.DYN.IMRT.IN,1980,27.8
KR,SP.DYN.IMRT.IN,1979,29.4
KR,SP.DYN.IMRT.IN,1978,30.9
KR,SP.DYN.IMRT.IN,1977,32.3
KR,SP.DYN.IMRT.IN,1976,33.6
KR,SP.DYN.IMRT.IN,1975,35.0
KR,SP.DYN.IMRT.IN,1974,36.5
KR,SP.DYN.IMRT.IN,1973,38.1
KR,SP.DYN.IMRT.IN,1972,40.1
KR,SP.DYN.IMRT.IN,1971,42.5
KR,SP.DYN.IMRT.IN,1970,45.3
KR,SP.DYN.IMRT.IN,1969,48.4
KR,SP.DYN.IMRT.IN,1968,51.7
KR,SP.DYN.IMRT.IN,1967,55.1
KR,SP.DYN.IMRT.IN,1966,58.4
KR,SP.DYN.IMRT.IN,1965,61.5
KR,SP.DYN.IMRT.IN,1964,64.4
KR,SP.DYN.IMRT.IN,1963,67.0
KR,SP.DYN.IMRT.IN,1962,69.4
KR,SP.DYN.IMRT.IN,1961,71.8
KR,SP.DYN.IMRT.IN,1960,74.4
XK,SP.DYN.IMRT.IN,2023,8.3
XK,SP.DYN.IMRT.IN,2022,8.7
XK,SP.DYN.IMRT.IN,2021,9.1
XK,SP.DYN.IMRT.IN,2020,9.6
XK,SP.DYN.IMRT.IN,2019,10.2
XK,SP.DYN.IMRT.IN,2018,10.8
XK,SP.DYN.IMRT.IN,2017,11.5
XK,SP.DYN.IMRT.IN,2016,12.3
XK,SP.DYN.IMRT.IN,2015,13.1
XK,SP.DYN.IMRT.IN,2014,13.9
XK,SP.DYN.IMRT.IN,2013,14.8
XK,SP.DYN.IMRT.IN,2012,15.9
XK,SP.DYN.IMRT.IN,2011,17.0
XK,SP.DYN.IMRT.IN,2010,18.3
XK,SP.DYN.IMRT.IN,2009,19.8
XK,SP.DYN.IMRT.IN,2008,21.5
XK,SP.DYN.IMRT.IN,2007,23.4
XK,SP.DYN.IMRT.IN,2006,25.4
XK,SP.DYN.IMRT.IN,2005,27.8
XK,SP.DYN.IMRT.IN,2004,30.3
XK,SP.DYN.IMRT.IN,2003,33.2
XK,SP.DYN.IMRT.IN,2002,36.4
XK,SP.DYN.IMRT.IN,2001,39.8
XK,SP.DYN.IMRT.IN,2000,43.6
XK,SP.DYN.IMRT.IN,1999,47.5
XK,SP.DYN.IMRT.IN,1998,51.6
XK,SP.DYN.IMRT.IN,1997,56.0
XK,SP.DYN.IMRT.IN,1996,60.5
XK,SP.DYN.IMRT.IN,1995,65.2
XK,SP.DYN.IMRT.IN,1994,70.1
XK,SP.DYN.IMRT.IN,1993,75.1
XK,SP.DYN.IMRT.IN,1992,80.4
XK,SP.DYN.IMRT.IN,1991,85.8
XK,SP.DYN.IMRT.IN,1990,91.5
XK,SP.DYN.IMRT.IN,1989,97.8
XK,SP.DYN.IMRT.IN,1988,104.6
XK,SP.DYN.IMRT.IN,1987,111.7
XK,SP.DYN.IMRT.IN,1986,119.4
XK,SP.DYN.IMRT.IN,1985,127.8
KW,SP.DYN.IMRT.IN,2023,7.2
KW,SP.DYN.IMRT.IN,2022,7.4
KW,SP.DYN.IMRT.IN,2021,7.5
KW,SP.DYN.IMRT.IN,2020,7.6
KW,SP.DYN.IMRT.IN,2019,7.6
KW,SP.DYN.IMRT.IN,2018,7.6
KW,SP.DYN.IMRT.IN,2017,7.7
KW,SP.DYN.IMRT.IN,2016,7.7
KW,SP.DYN.IMRT.IN,2015,7.8
KW,SP.DYN.IMRT.IN,2014,8.0
KW,SP.DYN.IMRT.IN,2013,8.2
KW,SP.DYN.IMRT.IN,2012,8.5
KW,SP.DYN.IMRT.IN,2011,8.8
KW,SP.DYN.IMRT.IN,2010,9.1
KW,SP.DYN.IMRT.IN,2009,9.3
KW,SP.DYN.IMRT.IN,2008,9.5
KW,SP.DYN.IMRT.IN,2007,9.6
KW,SP.DYN.IMRT.IN,2006,9.8
KW,SP.DYN.IMRT.IN,2005,9.9
KW,SP.DYN.IMRT.IN,2004,10.0
KW,SP.DYN.IMRT.IN,2003,10.2
KW,SP.DYN.IMRT.IN,2002,10.3
KW,SP.DYN.IMRT.IN,2001,10.5
KW,SP.DYN.IMRT.IN,2000,10.6
KW,SP.DYN.IMRT.IN,1999,10.9
KW,SP.DYN.IMRT.IN,1998,11.2
KW,SP.DYN.IMRT.IN,1997,11.5
KW,SP.DYN.IMRT.IN,1996,11.9
KW,SP.DYN.IMRT.IN,1995,12.2
KW,SP.DYN.IMRT.IN,1994,12.4
KW,SP.DYN.IMRT.IN,1993,12.7
KW,SP.DYN.IMRT.IN,1992,13.2
KW,SP.DYN.IMRT.IN,1991,13.7
KW,SP.DYN.IMRT.IN,1990,14.5
KW,SP.DYN.IMRT.IN,1989,15.4
KW,SP.DYN.IMRT.IN,1988,16.3
KW,SP.DYN.IMRT.IN,1987,17.3
KW,SP.DYN.IMRT.IN,1986,18.2
KW,SP.DYN.IMRT.IN,1985,19.4
KW,SP.DYN.IMRT.IN,1984,21.0
KW,SP.DYN.IMRT.IN,1983,23.0
KW,SP.DYN.IMRT.IN,1982,25.4
KW,SP.DYN.IMRT.IN,1981,27.9
KW,SP.DYN.IMRT.IN,1980,30.5
KW,SP.DYN.IMRT.IN,1979,33.0
KW,SP.DYN.IMRT.IN,1978,35.4
KW,SP.DYN.IMRT.IN,1977,37.9
KW,SP.DYN.IMRT.IN,1976,40.5
KW,SP.DYN.IMRT.IN,1975,43.2
KW,SP.DYN.IMRT.IN,1974,46.0
KW,SP.DYN.IMRT.IN,1973,49.0
KW,SP.DYN.IMRT.IN,1972,52.0
KW,SP.DYN.IMRT.IN,1971,55.3
KW,SP.DYN.IMRT.IN,1970,58.9
KW,SP.DYN.IMRT.IN,1969,62.7
KW,SP.DYN.IMRT.IN,1968,66.9
KW,SP.DYN.IMRT.IN,1967,71.5
KW,SP.DYN.IMRT.IN,1966,76.6
KW,SP.DYN.IMRT.IN,1965,82.2
KW,SP.DYN.IMRT.IN,1964,88.4
KW,SP.DYN.IMRT.IN,1963,95.0
KW,SP.DYN.IMRT.IN,1962,101.9
KW,SP.DYN.IMRT.IN,1961,109.1
KW,SP.DYN.IMRT.IN,1960,117.0
KG,SP.DYN.IMRT.IN,2023,15.0
KG,SP.DYN.IMRT.IN,2022,15.1
KG,SP.DYN.IMRT.IN,2021,15.3
KG,SP.DYN.IMRT.IN,2020,15.6
KG,SP.DYN.IMRT.IN,2019,16.0
KG,SP.DYN.IMRT.IN,2018,16.6
KG,SP.DYN.IMRT.IN,2017,17.4
KG,SP.DYN.IMRT.IN,2016,18.4
KG,SP.DYN.IMRT.IN,2015,19.4
KG,SP.DYN.IMRT.IN,2014,20.5
KG,SP.DYN.IMRT.IN,2013,21.5
KG,SP.DYN.IMRT.IN,2012,22.6
KG,SP.DYN.IMRT.IN,2011,23.9
KG,SP.DYN.IMRT.IN,2010,25.6
KG,SP.DYN.IMRT.IN,2009,27.4
KG,SP.DYN.IMRT.IN,2008,29.3
KG,SP.DYN.IMRT.IN,2007,31.1
KG,SP.DYN.IMRT.IN,2006,32.6
KG,SP.DYN.IMRT.IN,2005,33.9
KG,SP.DYN.IMRT.IN,2004,35.4
KG,SP.DYN.IMRT.IN,2003,37.2
KG,SP.DYN.IMRT.IN,2002,39.4
KG,SP.DYN.IMRT.IN,2001,41.6
KG,SP.DYN.IMRT.IN,2000,44.0
KG,SP.DYN.IMRT.IN,1999,46.4
KG,SP.DYN.IMRT.IN,1998,48.9
KG,SP.DYN.IMRT.IN,1997,51.3
KG,SP.DYN.IMRT.IN,1996,53.7
KG,SP.DYN.IMRT.IN,1995,55.6
KG,SP.DYN.IMRT.IN,1994,56.7
KG,SP.DYN.IMRT.IN,1993,57.0
KG,SP.DYN.IMRT.IN,1992,56.7
KG,SP.DYN.IMRT.IN,1991,56.3
KG,SP.DYN.IMRT.IN,1990,56.2
KG,SP.DYN.IMRT.IN,1989,57.1
KG,SP.DYN.IMRT.IN,1988,59.2
KG,SP.DYN.IMRT.IN,1987,62.1
KG,SP.DYN.IMRT.IN,1986,65.7
KG,SP.DYN.IMRT.IN,1985,69.6
KG,SP.DYN.IMRT.IN,1984,73.6
KG,SP.DYN.IMRT.IN,1983,77.7
KG,SP.DYN.IMRT.IN,1982,81.5
KG,SP.DYN.IMRT.IN,1981,84.9
KG,SP.DYN.IMRT.IN,1980,88.2
KG,SP.DYN.IMRT.IN,1979,91.0
KG,SP.DYN.IMRT.IN,1978,93.3
LA,SP.DYN.IMRT.IN,2023,28.2
LA,SP.DYN.IMRT.IN,2022,29.3
LA,SP.DYN.IMRT.IN,2021,30.5
LA,SP.DYN.IMRT.IN,2020,31.9
LA,SP.DYN.IMRT.IN,2019,33.3
LA,SP.DYN.IMRT.IN,2018,34.8
LA,SP.DYN.IMRT.IN,2017,36.4
LA,SP.DYN.IMRT.IN,2016,38.1
LA,SP.DYN.IMRT.IN,2015,39.9
LA,SP.DYN.IMRT.IN,2014,41.9
LA,SP.DYN.IMRT.IN,2013,44.0
LA,SP.DYN.IMRT.IN,2012,46.2
LA,SP.DYN.IMRT.IN,2011,48.6
LA,SP.DYN.IMRT.IN,2010,51.2
LA,SP.DYN.IMRT.IN,2009,53.9
LA,SP.DYN.IMRT.IN,2008,56.8
LA,SP.DYN.IMRT.IN,2007,59.9
LA,SP.DYN.IMRT.IN,2006,63.0
LA,SP.DYN.IMRT.IN,2005,66.2
LA,SP.DYN.IMRT.IN,2004,69.5
LA,SP.DYN.IMRT.IN,2003,72.8
LA,SP.DYN.IMRT.IN,2002,76.0
LA,SP.DYN.IMRT.IN,2001,79.2
LA,SP.DYN.IMRT.IN,2000,82.2
LA,SP.DYN.IMRT.IN,1999,85.2
LA,SP.DYN.IMRT.IN,1998,88.1
LA,SP.DYN.IMRT.IN,1997,90.9
LA,SP.DYN.IMRT.IN,1996,93.7
LA,SP.DYN.IMRT.IN,1995,96.6
LA,SP.DYN.IMRT.IN,1994,99.4
LA,SP.DYN.IMRT.IN,1993,102.4
LA,SP.DYN.IMRT.IN,1992,105.3
LA,SP.DYN.IMRT.IN,1991,108.2
LA,SP.DYN.IMRT.IN,1990,111.0
LA,SP.DYN.IMRT.IN,1989,113.7
LA,SP.DYN.IMRT.IN,1988,116.2
LA,SP.DYN.IMRT.IN,1987,118.6
LA,SP.DYN.IMRT.IN,1986,120.6
LA,SP.DYN.IMRT.IN,1985,122.7
LA,SP.DYN.IMRT.IN,1984,124.6
LA,SP.DYN.IMRT.IN,1983,126.3
LA,SP.DYN.IMRT.IN,1982,128.1
LA,SP.DYN.IMRT.IN,1981,129.9
LA,SP.DYN.IMRT.IN,1980,131.5
LA,SP.DYN.IMRT.IN,1979,133.4
LA,SP.DYN.IMRT.IN,1978,135.1
LV,SP.DYN.IMRT.IN,2023,2.4
LV,SP.DYN.IMRT.IN,2022,2.6
LV,SP.DYN.IMRT.IN,2021,2.9
LV,SP.DYN.IMRT.IN,2020,3.1
LV,SP.DYN.IMRT.IN,2019,3.3
LV,SP.DYN.IMRT.IN,2018,3.6
LV,SP.DYN.IMRT.IN,2017,3.8
LV,SP.DYN.IMRT.IN,2016,4.0
LV,SP.DYN.IMRT.IN,2015,4.3
LV,SP.DYN.IMRT.IN,2014,4.7
LV,SP.DYN.IMRT.IN,2013,5.1
LV,SP.DYN.IMRT.IN,2012,5.5
LV,SP.DYN.IMRT.IN,2011,6.0
LV,SP.DYN.IMRT.IN,2010,6.4
LV,SP.DYN.IMRT.IN,2009,6.9
LV,SP.DYN.IMRT.IN,2008,7.3
LV,SP.DYN.IMRT.IN,2007,7.7
LV,SP.DYN.IMRT.IN,2006,8.1
LV,SP.DYN.IMRT.IN,2005,8.6
LV,SP.DYN.IMRT.IN,2004,9.1
LV,SP.DYN.IMRT.IN,2003,9.7
LV,SP.DYN.IMRT.IN,2002,10.3
LV,SP.DYN.IMRT.IN,2001,10.9
LV,SP.DYN.IMRT.IN,2000,11.6
LV,SP.DYN.IMRT.IN,1999,12.4
LV,SP.DYN.IMRT.IN,1998,13.4
LV,SP.DYN.IMRT.IN,1997,14.4
LV,SP.DYN.IMRT.IN,1996,15.2
LV,SP.DYN.IMRT.IN,1995,15.7
LV,SP.DYN.IMRT.IN,1994,15.8
LV,SP.DYN.IMRT.IN,1993,15.7
LV,SP.DYN.IMRT.IN,1992,15.1
LV,SP.DYN.IMRT.IN,1991,14.2
LV,SP.DYN.IMRT.IN,1990,13.1
LV,SP.DYN.IMRT.IN,1989,12.3
LV,SP.DYN.IMRT.IN,1988,11.9
LV,SP.DYN.IMRT.IN,1987,12.0
LV,SP.DYN.IMRT.IN,1986,12.5
LV,SP.DYN.IMRT.IN,1985,13.2
LV,SP.DYN.IMRT.IN,1984,14.0
LV,SP.DYN.IMRT.IN,1983,14.7
LV,SP.DYN.IMRT.IN,1982,15.3
LV,SP.DYN.IMRT.IN,1981,15.7
LV,SP.DYN.IMRT.IN,1980,16.0
LV,SP.DYN.IMRT.IN,1979,16.4
LV,SP.DYN.IMRT.IN,1978,16.7
LV,SP.DYN.IMRT.IN,1977,17.0
LV,SP.DYN.IMRT.IN,1976,17.0
LV,SP.DYN.IMRT.IN,1975,16.9
LV,SP.DYN.IMRT.IN,1974,16.7
LV,SP.DYN.IMRT.IN,1973,16.4
LV,SP.DYN.IMRT.IN,1972,16.3
LV,SP.DYN.IMRT.IN,1971,16.3
LV,SP.DYN.IMRT.IN,1970,16.6
LV,SP.DYN.IMRT.IN,1969,16.9
LV,SP.DYN.IMRT.IN,1968,17.4
LV,SP.DYN.IMRT.IN,1967,18.1
LV,SP.DYN.IMRT.IN,1966,18.9
LV,SP.DYN.IMRT.IN,1965,19.8
LV,SP.DYN.IMRT.IN,1964,21.0
LV,SP.DYN.IMRT.IN,1963,22.2
LV,SP.DYN.IMRT.IN,1962,23.6
LV,SP.DYN.IMRT.IN,1961,25.1
LV,SP.DYN.IMRT.IN,1960,26.7
LB,SP.DYN.IMRT.IN,2023,14.7
LB,SP.DYN.IMRT.IN,2022,14.2
LB,SP.DYN.IMRT.IN,2021,13.6
LB,SP.DYN.IMRT.IN,2020,13.1
LB,SP.DYN.IMRT.IN,2019,12.6
LB,SP.DYN.IMRT.IN,2018,12.2
LB,SP.DYN.IMRT.IN,2017,11.8
LB,SP.DYN.IMRT.IN,2016,11.5
LB,SP.DYN.IMRT.IN,2015,11.3
LB,SP.DYN.IMRT.IN,2014,11.2
LB,SP.DYN.IMRT.IN,2013,11.1
LB,SP.DYN.IMRT.IN,2012,11.1
LB,SP.DYN.IMRT.IN,2011,11.2
LB,SP.DYN.IMRT.IN,2010,11.4
LB,SP.DYN.IMRT.IN,2009,11.6
LB,SP.DYN.IMRT.IN,2008,11.9
LB,SP.DYN.IMRT.IN,2007,12.3
LB,SP.DYN.IMRT.IN,2006,12.9
LB,SP.DYN.IMRT.IN,2005,13.5
LB,SP.DYN.IMRT.IN,2004,14.2
LB,SP.DYN.IMRT.IN,2003,15.0
LB,SP.DYN.IMRT.IN,2002,15.8
LB,SP.DYN.IMRT.IN,2001,16.7
LB,SP.DYN.IMRT.IN,2000,17.6
LB,SP.DYN.IMRT.IN,1999,18.5
LB,SP.DYN.IMRT.IN,1998,19.5
LB,SP.DYN.IMRT.IN,1997,20.4
LB,SP.DYN.IMRT.IN,1996,21.3
LB,SP.DYN.IMRT.IN,1995,22.3
LB,SP.DYN.IMRT.IN,1994,23.3
LB,SP.DYN.IMRT.IN,1993,24.5
LB,SP.DYN.IMRT.IN,1992,25.6
LB,SP.DYN.IMRT.IN,1991,26.9
LB,SP.DYN.IMRT.IN,1990,28.3
LB,SP.DYN.IMRT.IN,1989,29.7
LB,SP.DYN.IMRT.IN,1988,39.6
LB,SP.DYN.IMRT.IN,1987,41.4
